"BehaviorSpace results (NetLogo 6.2.2)"
"FFAR_ABMmodel_umbrella.nlogo"
"beef_colorado-source-id"
"01/26/2023 18:33:19:577 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","624","0","452"
"[run number]","wheat-model","beef-scenario","wheat-scenario","potato-model","peach-scenario","display-style","hide-turtles?","peach-model","beef-model","debug-mode","potato-scenario","[step]","potato-model","wheat-model","peach-model","beef-model","potato-scenario","wheat-scenario","peach-scenario","beef-scenario","beef-conventional_production-total-model-run","beef-grassfed_production-total-model-run","beef-colorado-source-id_production-total-model-run","beef-animal-welfare_production-total-model-run","min [assets-change] of beef_ranchers","max [assets-change] of beef_ranchers","mean [assets-change] of beef_ranchers","median [assets-change] of beef_ranchers","standard-deviation [assets-change] of beef_ranchers","min [assets-change] of beef_packing-houses","max [assets-change] of beef_packing-houses","mean [assets-change] of beef_packing-houses","median [assets-change] of beef_packing-houses","standard-deviation [assets-change] of beef_packing-houses","min [assets-change] of distributors","max [assets-change] of distributors","mean [assets-change] of distributors","median [assets-change] of distributors","min [assets-change] of dps_buyers","max [assets-change] of dps_buyers","mean [assets-change] of dps_buyers","median [assets-change] of dps_buyers","min [tls-initial] of beef_ranchers","max [tls-initial] of beef_ranchers","mean [tls-initial] of beef_ranchers","median [tls-initial] of beef_ranchers","standard-deviation [tls-initial] of beef_ranchers","min [tls-final] of beef_ranchers","max [tls-final] of beef_ranchers","mean [tls-final] of beef_ranchers","median [tls-final] of beef_ranchers","standard-deviation [tls-final] of beef_ranchers","min [tls-change] of beef_ranchers","max [tls-change] of beef_ranchers","mean [tls-change] of beef_ranchers","median [tls-change] of beef_ranchers","standard-deviation [tls-change] of beef_ranchers","delta-hei-low-income","delta-hei-high-income","beef_CO2-kg-eq-at-farm-model-run","beef_h2o-m3-at-farm-model-run","beef_CO2-kg-eq-at-Denver-model-run","beef_h2o-m3-at-Denver-model-run"
"31","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","50514000","2714400","2714400","2714400","0","382499.5780334222","15282.636151924742","0","55514.17006965608","0","3279235.828071774","1639617.914035887","1639617.914035887","2318769.8911394347","0","0","0","0","-7588939.222914552","-7588939.222914552","-7588939.222914552","-7588939.222914552","0","1","0.5164893617021283","0.45","0.27879267203237323","0","1","0.5164893617021283","0.45","0.27879267203237323","0","0","0","0","0","0","0","1.8296203632E8","1.7874815432639997E7","1.4190422399999999E7","1250859.456"
"32","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","49791600","2733600","2733600","2733600","0","508174.98098705546","15854.860527702296","0","65885.88017033906","0","3163890.739128","1581945.369564","1581945.369564","2237208.596570727","0","0","0","0","-7634961.40794005","-7634961.40794005","-7634961.40794005","-7634961.40794005","0","1","0.5241134751773063","0.45","0.25009626878702096","0","1","0.5241134751773063","0.45","0.25009626878702096","0","0","0","0","0","0","0","1.8082489488E8","1.765517953056E7","1.4517014399999999E7","1279647.936"
"33","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","47514000","2574000","2574000","2574000","0","409921.93561626214","15712.661877871087","0","55462.876839815945","0","3294492.045425043","1647246.0227125215","1647246.0227125215","2329557.665885187","0","0","0","0","-7725462.69498469","-7725462.69498469","-7725462.69498469","-7725462.69498469","0","1","0.5248226950354618","0.45","0.2574252552594247","0","1","0.5248226950354618","0.45","0.2574252552594247","0","0","0","0","0","0","0","1.722679392E8","1.68261469104E7","1.4419036799999999E7","1271011.392"
"34","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","51178800","2857200","2857200","2857200","0","435354.70284032915","16489.17828511127","0","66128.60948472371","0","3572857.5957126664","1786428.7978563332","1786428.7978563332","2526391.8341422905","0","0","0","0","-8222805.872114047","-8222805.872114047","-8222805.872114047","-8222805.872114047","0","1","0.5015957446808523","0.45","0.2433220696738558","0","1","0.5015957446808523","0.45","0.2433220696738558","0","0","0","0","0","0","0","1.8625469856E8","1.8176485139519997E7","1.54845432E7","1364933.808"
"35","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","54532800","2988000","2988000","2988000","0","360287.0951904985","15983.487504059145","0","63695.885582116825","0","3117500.460939345","1558750.2304696725","1558750.2304696725","2204405.7162823984","0","0","0","0","-7624843.937084025","-7624843.937084025","-7624843.937084025","-7624843.937084025","0","1","0.4815602836879444","0.45","0.25125389092560796","0","1","0.4815602836879444","0.45","0.25125389092560796","0","0","0","0","0","0","0","1.9799448479999998E8","1.9332663840000004E7","1.45904976E7","1286125.344"
"36","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","48048000","2602800","2602800","2602800","0","334967.78988628706","15492.897128813642","0","59388.32966428642","0","3276195.049810528","1638097.524905264","1638097.524905264","2316619.736210823","0","0","0","0","-7645192.040135976","-7645192.040135976","-7645192.040135976","-7645192.040135976","0","1","0.5056737588652493","0.45","0.26679141349097263","0","1","0.5056737588652493","0.45","0.26679141349097263","0","0","0","0","0","0","0","1.7420295984E8","1.7015172679679997E7","1.45047672E7","1278568.368"
"37","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","53616000","2968800","2968800","2968800","0","432303.99442057847","15556.99099620431","0","63882.297822166394","0","3230988.948248205","1615494.4741241024","1615494.4741241024","2284654.195245097","0","0","0","0","-7618060.40917782","-7618060.40917782","-7618060.40917782","-7618060.40917782","0","1","0.5008865248226959","0.45","0.2522304654837107","0","1","0.5008865248226959","0.45","0.2522304654837107","0","0","0","0","0","0","0","1.9492224864000002E8","1.902689680128E7","1.4398624799999999E7","1269212.112"
"38","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","47077200","2584800","2584800","2584800","0","410502.4072940519","15727.19083509191","0","57084.482920059556","0","3178327.572187798","1589163.786093899","1589163.786093899","2247416.9791261684","0","0","0","0","-7613395.387683718","-7613395.387683718","-7613395.387683718","-7613395.387683718","0","1","0.5046099290780149","0.45","0.2646020788175814","0","1","0.5046099290780149","0.45","0.2646020788175814","0","0","0","0","0","0","0","1.7096902704000002E8","1.669284175968E7","1.44435312E7","1273170.528"
"39","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","50088000","2694000","2694000","2694000","0","669847.203692378","15728.372470907232","0","65260.76714120173","0","3352639.7719580494","1676319.8859790247","1676319.8859790247","2370674.317627257","0","0","0","0","-7788040.80875389","-7788040.80875389","-7788040.80875389","-7788040.80875389","0","1","0.48617021276595845","0.45","0.24575444033803745","0","1","0.48617021276595845","0.45","0.24575444033803745","0","0","0","0","0","0","0","1.814396472E8","1.77256171584E7","1.47537936E7","1300519.584"
"40","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","47802000","2571600","2571600","2571600","0","363583.2525715281","15212.571335801542","0","59826.70507566192","0","3297692.1864850805","1648846.0932425403","1648846.0932425403","2331820.5073294933","0","0","0","0","-7587637.303181115","-7587637.303181115","-7587637.303181115","-7587637.303181115","0","1","0.4984042553191498","0.45","0.2577398472852518","0","1","0.4984042553191498","0.45","0.2577398472852518","0","0","0","0","0","0","0","1.7316337248000002E8","1.691696899296E7","1.43863776E7","1268132.544"
"41","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52771200","2854800","2854800","2854800","0","493975.74438580987","15324.86370491966","0","66029.0525202008","0","3215716.1246319325","1607858.0623159662","1607858.0623159662","2273854.6780981645","0","0","0","0","-7537327.689419277","-7537327.689419277","-7537327.689419277","-7537327.689419277","0","1","0.48652482269503644","0.45","0.2649030865979372","0","1","0.48652482269503644","0.45","0.2649030865979372","0","0","0","0","0","0","0","1.9129551504000002E8","1.868539872768E7","1.4357800799999999E7","1265613.552"
"42","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","49558800","2710800","2710800","2710800","0","411501.6018663294","15394.945115128294","0","61153.02894477453","0","3267512.2462407392","1633756.1231203696","1633756.1231203696","2310480.0669269147","0","0","0","0","-7608886.768706914","-7608886.768706914","-7608886.768706914","-7608886.768706914","0","1","0.512765957446809","0.45","0.272421868737658","0","1","0.512765957446809","0.45","0.272421868737658","0","0","0","0","0","0","0","1.7989666464E8","1.756641766368E7","1.43414712E7","1264174.128"
"43","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52620000","2812800","2812800","2812800","0","448066.35092223197","15376.637309936892","0","61459.33495377794","0","3184025.798299328","1592012.899149664","1592012.899149664","2251446.2334503653","0","0","0","0","-7520237.519701533","-7520237.519701533","-7520237.519701533","-7520237.519701533","0","1","0.49450354609929176","0.45","0.2527709813774641","0","1","0.49450354609929176","0.45","0.2527709813774641","0","0","0","0","0","0","0","1.9046796384E8","1.861088098368E7","1.4374130399999999E7","1267052.976"
"44","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52182000","2835600","2835600","2835600","0","421750.4964750269","15616.899817799944","0","59256.86540633608","0","3195299.307382064","1597649.653691032","1597649.653691032","2259417.808170536","0","0","0","0","-7599265.056001648","-7599265.056001648","-7599265.056001648","-7599265.056001648","0","1","0.48723404255319264","0.45","0.28596494915738996","0","1","0.48723404255319264","0.45","0.28596494915738996","0","0","0","0","0","0","0","1.8926439168E8","1.848463535136E7","1.45047672E7","1278568.368"
"45","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","48309600","2631600","2631600","2631600","0","289537.75080318213","15365.303923304578","0","54403.358999480915","0","3263898.1956114816","1631949.0978057408","1631949.0978057408","2307924.547219415","0","0","0","0","-7596913.901983372","-7596913.901983372","-7596913.901983372","-7596913.901983372","0","1","0.5000000000000012","0.45","0.2667185596009157","0","1","0.5000000000000012","0.45","0.2667185596009157","0","0","0","0","0","0","0","1.7527229328000003E8","1.711688771136E7","1.42434936E7","1255537.584"
"46","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","51682800","2806800","2806800","2806800","0","506216.3840280385","15501.733251526635","0","66515.88917375964","0","3273437.4496544013","1636718.7248272006","1636718.7248272006","2314669.818440625","0","0","0","0","-7644926.226584917","-7644926.226584917","-7644926.226584917","-7644926.226584917","0","1","0.5154255319148944","0.45","0.24261621888506604","0","1","0.5154255319148944","0.45","0.24261621888506604","0","0","0","0","0","0","0","1.8743996544E8","1.830676381728E7","1.4455778399999999E7","1274250.096"
"47","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","51267600","2660400","2660400","2660400","0","384074.4837723914","15480.088899637884","0","52423.75744995495","0","3181099.2027030783","1590549.6013515391","1590549.6013515391","2249376.8178584664","0","0","0","0","-7546484.27240096","-7546484.27240096","-7546484.27240096","-7546484.27240096","0","1","0.49787234042553263","0.45","0.2630827603724331","0","1","0.49787234042553263","0.45","0.2630827603724331","0","0","0","0","0","0","0","1.8491078592000002E8","1.808286365664E7","1.44884376E7","1277128.944"
"48","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","50202000","2742000","2742000","2742000","0","497435.1701775897","15398.338423007088","0","62357.483868329655","0","3370750.878628092","1685375.439314046","1685375.439314046","2383480.803968437","0","0","0","0","-7713082.313916091","-7713082.313916091","-7713082.313916091","-7713082.313916091","0","1","0.4906028368794338","0.45","0.2563957511385239","0","1","0.4906028368794338","0.45","0.2563957511385239","0","0","0","0","0","0","0","1.8219855360000002E8","1.77919334832E7","1.43618832E7","1265973.408"
"49","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52900800","2955600","2955600","2955600","0","340757.1538932975","15274.171978509503","0","56714.186130756345","0","3098750.3197650914","1549375.1598825457","1549375.1598825457","2191147.3643098786","0","0","0","0","-7406066.817704773","-7406066.817704773","-7406066.817704773","-7406066.817704773","0","1","0.5001773049645399","0.45","0.2666017271260445","0","1","0.5001773049645399","0.45","0.2666017271260445","0","0","0","0","0","0","0","1.9254027408E8","1.8789469474559996E7","1.42434936E7","1255537.584"
"50","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","50703600","2818800","2818800","2818800","0","501896.8224215383","15416.559861390055","0","60598.30227545141","0","3345187.0379575286","1672593.5189787643","1672593.5189787643","2365404.4388771094","0","0","0","0","-7692656.918869525","-7692656.918869525","-7692656.918869525","-7692656.918869525","0","1","0.5161347517730505","0.45","0.2622044981673479","0","1","0.5161347517730505","0.45","0.2622044981673479","0","0","0","0","0","0","0","1.8442722144000003E8","1.8000350863679998E7","1.43414712E7","1264174.128"
"51","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52731600","2911200","2911200","2911200","0","596285.8591929257","15149.425702595994","0","66771.26297091747","0","3309800.791449464","1654900.395724732","1654900.395724732","2340382.584010518","0","0","0","0","-7581938.839581534","-7581938.839581534","-7581938.839581534","-7581938.839581534","0","1","0.5005319148936181","0.45","0.24985704249118368","0","1","0.5005319148936181","0.45","0.24985704249118368","0","0","0","0","0","0","0","1.9163568816E8","1.8707693469120003E7","1.43822952E7","1267772.6879999998"
"52","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","49449600","2667600","2667600","2667600","0","362872.72210633324","15587.772611404866","0","61395.2787383794","0","3241031.8285399107","1620515.9142699554","1620515.9142699554","2291755.584002007","0","0","0","0","-7636783.7049560845","-7636783.7049560845","-7636783.7049560845","-7636783.7049560845","0","1","0.48953900709219955","0.45","0.25513683490012584","0","1","0.48953900709219955","0.45","0.25513683490012584","0","0","0","0","0","0","0","1.7919267408000004E8","1.750461751296E7","1.43047296E7","1260935.4239999999"
"53","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","51262800","2800800","2800800","2800800","0","582771.9418144261","15348.376128220145","0","62896.060085987665","0","3174090.4034120035","1587045.2017060018","1587045.2017060018","2244420.848351772","0","0","0","0","-7502332.471570084","-7502332.471570084","-7502332.471570084","-7502332.471570084","0","1","0.4858156028368805","0.45","0.2456979484873984","0","1","0.4858156028368805","0.45","0.2456979484873984","0","0","0","0","0","0","0","1.8605562864E8","1.8168421663679995E7","1.43455536E7","1264533.984"
"54","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","51393600","2844000","2844000","2844000","0","549547.5592820112","15295.39137446876","0","60717.37023266509","0","3321172.5973967817","1660586.2986983908","1660586.2986983908","2348423.665110204","0","0","0","0","-7634472.964996969","-7634472.964996969","-7634472.964996969","-7634472.964996969","0","1","0.500709219858157","0.45","0.26990085273327813","0","1","0.500709219858157","0.45","0.26990085273327813","0","0","0","0","0","0","0","186828264","1.82371451328E7","1.44027072E7","1269571.9679999999"
"55","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","49034400","2685600","2685600","2685600","0","364429.598148682","15387.833537524226","0","58920.36224578592","0","3208253.4705165485","1604126.7352582742","1604126.7352582742","2268577.7847675267","0","0","0","0","-7547622.528098379","-7547622.528098379","-7547622.528098379","-7547622.528098379","0","1","0.5037234042553201","0.45","0.2745335119820189","0","1","0.5037234042553201","0.45","0.2745335119820189","0","0","0","0","0","0","0","1.7802189888000003E8","1.7382702168959998E7","1.44067896E7","1269931.824"
"56","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","54126000","2997600","2997600","2997600","0","428560.7160224664","15427.471481494918","0","61743.261643741316","0","3362403.0598086445","1681201.5299043222","1681201.5299043222","2377578.004673089","0","0","0","0","-7712950.017590211","-7712950.017590211","-7712950.017590211","-7712950.017590211","0","1","0.5039007092198593","0.45","0.24203106488548523","0","1","0.5039007092198593","0.45","0.24203106488548523","0","0","0","0","0","0","0","1.9678099728000003E8","1.9208229994560003E7","1.42802352E7","1258776.288"
"57","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52824000","2876400","2876400","2876400","0","358929.48875743337","15472.11272929552","0","61948.19034179765","0","3175258.4190426897","1587629.2095213449","1587629.2095213449","2245246.760124762","0","0","0","0","-7538394.2087040255","-7538394.2087040255","-7538394.2087040255","-7538394.2087040255","0","1","0.5019503546099302","0.45","0.2531399069154907","0","1","0.5019503546099302","0.45","0.2531399069154907","0","0","0","0","0","0","0","1.9164178992000002E8","1.8715721859840002E7","1.43659656E7","1266333.264"
"58","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52633200","2929200","2929200","2929200","0","383711.2745542199","15581.24873460479","0","60628.47882789784","0","3246336.2289414336","1623168.1144707168","1623168.1144707168","2295506.3614960522","0","0","0","0","-7640248.3720999835","-7640248.3720999835","-7640248.3720999835","-7640248.3720999835","0","1","0.4998226950354622","0.45","0.28502039094658543","0","1","0.4998226950354622","0.45","0.28502039094658543","0","0","0","0","0","0","0","1.9147170336E8","1.868732012832E7","14512932","1279288.0799999998"
"59","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52297200","2841600","2841600","2841600","0","460088.8142020381","15265.220269169298","0","60294.06936197321","0","3204532.3863662053","1602266.1931831026","1602266.1931831026","2265946.5809314535","0","0","0","0","-7509324.502271947","-7509324.502271947","-7509324.502271947","-7509324.502271947","0","1","0.47943262411347626","0.45","0.28149138416464176","0","1","0.47943262411347626","0.45","0.28149138416464176","0","0","0","0","0","0","0","1.8968007408E8","1.8525281789759997E7","1.43863776E7","1268132.544"
"60","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","50034000","2647200","2647200","2647200","0","435177.7691851512","15332.545770354565","0","63388.16796814801","0","3258585.360147486","1629292.680073743","1629292.680073743","2304167.805235496","0","0","0","0","-7582363.267387472","-7582363.267387472","-7582363.267387472","-7582363.267387472","0","1","0.4865248226950366","0.45","0.24997362370638374","0","1","0.4865248226950366","0.45","0.24997362370638374","0","0","0","0","0","0","0","1.8088133616E8","1.767927668832E7","1.4435366399999999E7","1272450.8159999999"
